年月日,平均気温(℃),最高気温(℃),最低気温(℃)
2001/5/5,15.8,22.5,10.9
2001/5/6,15.7,23.5,9.1
2001/5/7,15.5,21.9,8.5
2001/5/8,15.8,19.8,13.5
2001/5/9,20.2,27.9,14.5
2001/5/10,17.1,22.4,12.2
2001/5/11,14.5,22.6,6.2
2001/5/12,15.5,25.4,5.6
2001/5/13,17.8,28.0,8.6
2001/5/14,17.8,27.6,8.6
2001/5/15,19.1,27.6,11.8
2001/5/16,18.8,27.5,13.7
2001/5/17,17.0,26.4,8.8
2001/5/18,16.9,26.1,8.3
2001/5/19,18.0,25.3,11.6
2001/5/20,21.2,30.5,12.5
2001/5/21,20.3,26.8,13.5
2001/5/22,17.7,20.5,15.6
2001/5/23,17.1,20.3,15.4
2001/5/24,17.5,20.0,15.8
2001/5/25,21.2,29.2,14.7
2001/5/26,22.5,29.0,17.4
2001/5/27,18.1,22.7,13.2
2001/5/28,18.0,27.1,11.1
2001/5/29,19.1,27.3,12.0
2001/5/30,17.0,22.5,13.1
2001/5/31,18.4,24.1,14.7
2001/6/1,18.5,24.6,13.3
2001/6/2,18.0,25.7,10.6
2001/6/3,19.1,28.5,8.9
2001/6/4,22.3,32.0,12.0
2001/6/5,19.1,25.3,15.0
2001/6/6,17.6,20.1,15.0
2001/6/7,22.2,28.9,17.1
2001/6/8,21.7,29.7,16.6
2001/6/9,22.2,29.1,18.2
2001/6/10,21.6,27.6,17.9
2001/6/11,21.2,28.8,16.2
2001/6/12,19.7,27.0,12.4
2001/6/13,20.2,27.6,14.3
2001/6/14,16.7,18.1,16.2
2001/6/15,18.0,21.0,16.2
2001/6/16,19.7,25.0,16.4
2001/6/17,21.7,27.9,16.0
2001/6/18,22.2,29.6,16.1
2001/6/19,21.8,26.9,19.2
2001/6/20,21.0,23.9,18.1
2001/6/21,18.6,21.0,16.9
2001/6/22,20.0,25.2,17.1
2001/6/23,20.2,24.2,17.4
2001/6/24,23.6,29.4,18.8
2001/6/25,25.1,30.3,21.0
2001/6/26,25.9,30.9,21.4
2001/6/27,24.5,29.5,20.5
2001/6/28,24.2,30.3,18.4
2001/6/29,24.8,30.9,18.8
2001/6/30,21.6,23.9,20.0
2001/7/1,26.3,31.7,21.4
2001/7/2,25.0,32.2,18.4
2001/7/3,26.6,32.9,20.9
2001/7/4,27.6,35.1,20.1
2001/7/5,27.5,35.7,19.7
2001/7/6,25.6,30.2,22.5
2001/7/7,24.8,31.2,19.6
2001/7/8,25.1,31.4,21.2
2001/7/9,25.1,32.0,19.0
